Date	Time	Severity	Direction	Truck
20070922	0500	Property Damage	S	TRUE
20070921	2335	Complaint of Pain	N	FALSE
20070921	1540	Property Damage	S	TRUE
20070921	1440	Property Damage	S	FALSE
20070921	1405	Property Damage	N	FALSE
20070921	1200	Complaint of Pain	S	TRUE
20070921	0720	Complaint of Pain	S	FALSE
20070920	1657	Property Damage	S	FALSE
20070920	0840	Property Damage	S	FALSE
20070920	0715	Property Damage	S	TRUE
20070920	0215	Property Damage	S	FALSE
20070920	0020	Property Damage	N	FALSE
20070920	0018	Property Damage	N	FALSE
20070919	2355	Property Damage	S	FALSE
20070919	1955	Property Damage	S	FALSE
20070919	1730	Property Damage	N	FALSE
20070919	1550	Property Damage	S	FALSE
20070919	1445	Property Damage	S	FALSE
20070919	1430	Complaint of Pain	S	FALSE
20070919	1355	Visible Injury	S	FALSE
20070919	0925	Complaint of Pain	N	TRUE
20070919	0855	Property Damage	N	FALSE
20070919	0805	Property Damage	N	FALSE
20070918	2330	Property Damage	S	FALSE
20070918	2005	Complaint of Pain	S	FALSE
20070918	1714	Property Damage	S	FALSE
20070918	1610	Property Damage	N	FALSE
20070918	1542	Property Damage	N	FALSE
20070918	1455	Property Damage	N	FALSE
20070918	1220	Property Damage	S	FALSE
20070918	1130	Complaint of Pain	S	FALSE
20070918	1120	Property Damage	S	TRUE
20070918	0820	Property Damage	N	TRUE
20070918	0820	Property Damage	S	FALSE
20070918	0730	Property Damage	S	FALSE
20070918	0720	Property Damage	S	FALSE
20070918	0657	Property Damage	N	FALSE
20070918	0656	Complaint of Pain	N	FALSE
20070918	0045	Complaint of Pain	N	FALSE
20070917	1755	Property Damage	N	FALSE
20070917	1500	Visible Injury	S	FALSE
20070917	1030	Property Damage	N	TRUE
20070915	1149	Visible Injury	N	FALSE
20070915	0610	Visible Injury	N	TRUE
20070915	0305	Property Damage	N	FALSE
20070914	2220	Property Damage	S	FALSE
20070914	1238	Complaint of Pain	S	TRUE
20070914	1130	Property Damage	S	FALSE
20070914	1020	Property Damage	S	TRUE
20070914	0715	Visible Injury	N	FALSE
20070913	1910	Complaint of Pain	N	FALSE
20070913	0800	Property Damage	S	FALSE
20070912	2300	Complaint of Pain	S	FALSE
20070912	2040	Property Damage	S	FALSE
20070912	1950	Complaint of Pain	S	TRUE
20070912	1410	Visible Injury	N	FALSE
20070912	0825	Property Damage	S	FALSE
20070912	0620	Property Damage	S	FALSE
20070911	2200	Property Damage	N	FALSE
20070911	1715	Complaint of Pain	S	TRUE
20070911	1620	Property Damage	S	FALSE
20070911	1610	Property Damage	S	TRUE
20070911	1255	Property Damage	S	TRUE
20070911	1218	Property Damage	N	TRUE
20070911	0851	Property Damage	S	FALSE
20070911	0850	Property Damage	S	FALSE
20070911	0829	Property Damage	S	FALSE
20070911	0750	Complaint of Pain	S	FALSE
20070911	0724	Visible Injury	S	FALSE
20070910	1740	Complaint of Pain	S	FALSE
20070910	1410	Property Damage	S	TRUE
20070910	1338	Property Damage	N	TRUE
20070910	1310	Property Damage	S	FALSE
20070910	1035	Property Damage	S	FALSE
20070910	0800	Complaint of Pain	S	FALSE
20070910	0745	Property Damage	N	FALSE
20070910	0745	Property Damage	S	FALSE
20070910	0730	Complaint of Pain	S	TRUE
20070910	0640	Property Damage	S	FALSE
20070910	0545	Property Damage	N	TRUE
20070908	1710	Property Damage	N	FALSE
20070908	1555	Property Damage	N	FALSE
20070908	1510	Property Damage	S	TRUE
20070908	1455	Property Damage	S	FALSE
20070908	1432	Property Damage	S	FALSE
20070908	1417	Property Damage	N	FALSE
20070908	1202	Visible Injury	N	TRUE
20070907	1720	Property Damage	S	FALSE
20070907	1625	Property Damage	S	TRUE
20070907	1530	Property Damage	S	FALSE
20070907	0855	Property Damage	S	TRUE
20070907	0650	Property Damage	S	TRUE
20070907	0020	Property Damage	S	TRUE
20070906	1730	Property Damage	N	TRUE
20070906	1640	Complaint of Pain	S	TRUE
20070906	1515	Property Damage	N	FALSE
20070906	0920	Property Damage	N	FALSE
20070906	0830	Property Damage	S	FALSE
20070906	0816	Property Damage	S	FALSE
20070906	0815	Property Damage	S	FALSE
20070906	0800	Complaint of Pain	N	FALSE
20070906	0750	Property Damage	N	TRUE
20070906	0710	Property Damage	S	FALSE
20070906	0615	Property Damage	N	FALSE
20070906	0324	Property Damage	S	FALSE
20070906	0115	Property Damage	S	FALSE
20070905	1610	Property Damage	S	FALSE
20070905	1545	Property Damage	N	FALSE
20070905	1510	Property Damage	N	FALSE
20070905	1405	Property Damage	N	FALSE
20070905	1250	Property Damage	N	TRUE
20070905	0740	Property Damage	N	TRUE
20070905	0720	Property Damage	N	FALSE
20070904	2300	Property Damage	S	FALSE
20070904	1820	Property Damage	N	FALSE
20070904	1210	Property Damage	S	TRUE
20070904	0915	Property Damage	S	FALSE
20070904	0915	Property Damage	S	TRUE
20070904	0730	Complaint of Pain	S	TRUE
20070903	2345	Property Damage	N	FALSE
20070903	1825	Complaint of Pain	N	FALSE
20070903	0130	Property Damage	N	FALSE
20070903	0052	Property Damage	N	FALSE
20070903	0010	Property Damage	S	FALSE
20070902	1820	Property Damage	N	TRUE
20070902	1756	Property Damage	S	FALSE
20070902	1135	Property Damage	N	FALSE
20070902	1125	Property Damage	N	FALSE
20070902	0220	Property Damage	S	FALSE
20070901	1130	Property Damage	S	TRUE
20070901	0636	Complaint of Pain	S	FALSE
20070901	0021	Complaint of Pain	N	FALSE
20070831	2335	Property Damage	S	FALSE
20070831	2235	Visible Injury	S	FALSE
20070831	0255	Property Damage	S	FALSE
20070830	1425	Property Damage	S	FALSE
20070830	1355	Property Damage	S	TRUE
20070830	1305	Complaint of Pain	S	TRUE
20070830	1225	Property Damage	N	TRUE
20070830	0320	Property Damage	S	FALSE
20070829	2120	Property Damage	S	FALSE
20070829	2120	Property Damage	S	FALSE
20070829	1910	Complaint of Pain	S	FALSE
20070829	1745	Property Damage	S	FALSE
20070829	1120	Property Damage	S	FALSE
20070829	0630	Property Damage	N	FALSE
20070829	0225	Property Damage	S	FALSE
20070828	1805	Property Damage	S	FALSE
20070828	1754	Complaint of Pain	N	FALSE
20070828	1740	Property Damage	N	FALSE
20070828	1015	Complaint of Pain	N	FALSE
20070828	0730	Property Damage	S	FALSE
20070827	0555	Visible Injury	S	TRUE
20070826	2300	Property Damage	N	FALSE
20070826	2018	Property Damage	S	FALSE
20070826	1955	Visible Injury	S	FALSE
20070826	1245	Property Damage	S	FALSE
20070826	0750	Property Damage	S	FALSE
20070826	0400	Property Damage	S	FALSE
20070826	0230	Property Damage	N	FALSE
20070826	0100	Visible Injury	S	FALSE
20070825	0350	Visible Injury	S	FALSE
20070825	0349	Visible Injury	S	FALSE
20070825	0215	Complaint of Pain	S	FALSE
20070824	1645	Property Damage	N	FALSE
20070824	1040	Property Damage	N	TRUE
20070824	0755	Property Damage	S	TRUE
20070824	0530	Severe Injury	S	FALSE
20070823	2335	Property Damage	N	FALSE
20070823	1535	Property Damage	S	TRUE
20070823	1530	Property Damage	N	FALSE
20070823	1500	Property Damage	N	TRUE
20070823	1030	Property Damage	S	TRUE
20070822	2310	Visible Injury	N	FALSE
20070822	2240	Property Damage	S	TRUE
20070822	2010	Complaint of Pain	N	FALSE
20070822	1915	Property Damage	N	FALSE
20070822	1758	Visible Injury	S	FALSE
20070822	1020	Property Damage	N	TRUE
20070822	0815	Property Damage	S	TRUE
20070822	0700	Property Damage	S	FALSE
20070822	0645	Property Damage	N	FALSE
20070822	0215	Severe Injury	N	FALSE
20070821	1908	Complaint of Pain	N	TRUE
20070821	1800	Property Damage	S	FALSE
20070821	1720	Complaint of Pain	S	FALSE
20070821	1540	Property Damage	N	TRUE
20070821	1530	Complaint of Pain	S	FALSE
20070821	1451	Complaint of Pain	N	FALSE
20070821	1245	Complaint of Pain	S	TRUE
20070821	1149	Complaint of Pain	N	TRUE
20070821	0807	Complaint of Pain	N	FALSE
20070821	0740	Property Damage	N	TRUE
20070821	0735	Property Damage	N	TRUE
20070821	0630	Property Damage	N	TRUE
20070820	2000	Property Damage	N	FALSE
20070820	1703	Property Damage	N	FALSE
20070820	1610	Complaint of Pain	S	TRUE
20070820	1557	Property Damage	N	FALSE
20070820	1450	Severe Injury	S	TRUE
20070820	0830	Complaint of Pain	S	FALSE
20070820	0700	Property Damage	N	FALSE
20070819	2120	Property Damage	S	FALSE
20070819	1635	Property Damage	S	FALSE
20070819	1450	Visible Injury	N	FALSE
20070819	1235	Property Damage	S	FALSE
20070819	1111	Complaint of Pain	S	FALSE
20070819	1106	Property Damage	S	FALSE
20070819	0956	Visible Injury	N	FALSE
20070819	0445	Visible Injury	N	FALSE
20070818	1710	Property Damage	S	FALSE
20070818	1540	Property Damage	S	FALSE
20070818	1540	Property Damage	S	FALSE
20070818	1530	Property Damage	S	FALSE
20070818	1230	Property Damage	S	FALSE
20070818	1155	Property Damage	N	FALSE
20070818	1108	Visible Injury	N	TRUE
20070818	1100	Property Damage	N	TRUE
20070818	0744	Property Damage	N	FALSE
20070818	0528	Property Damage	S	FALSE
20070818	0100	Visible Injury	N	FALSE
20070817	1815	Complaint of Pain	N	FALSE
20070817	1420	Complaint of Pain	S	FALSE
20070817	1335	Property Damage	S	FALSE
20070817	1230	Property Damage	S	FALSE
20070817	0005	Complaint of Pain	S	FALSE
20070816	2155	Property Damage	N	FALSE
20070816	1735	Property Damage	S	FALSE
20070816	1443	Complaint of Pain	S	FALSE
20070816	1310	Property Damage	S	TRUE
20070816	1120	Property Damage	N	TRUE
20070816	0730	Complaint of Pain	N	TRUE
20070815	2320	Property Damage	N	TRUE
20070815	2225	Visible Injury	N	FALSE
20070815	1705	Property Damage	N	FALSE
20070815	1525	Complaint of Pain	S	FALSE
20070815	1145	Property Damage	N	TRUE
20070815	1045	Property Damage	N	TRUE
20070815	0817	Property Damage	S	FALSE
20070814	1752	Property Damage	N	FALSE
20070814	1727	Property Damage	N	FALSE
20070814	1600	Property Damage	S	TRUE
20070814	1405	Complaint of Pain	N	TRUE
20070814	0705	Visible Injury	S	FALSE
20070813	1247	Property Damage	N	FALSE
20070813	1015	Property Damage	S	FALSE
20070813	0950	Property Damage	S	TRUE
20070813	0800	Property Damage	N	FALSE
20070813	0640	Property Damage	N	FALSE
20070813	0453	Fatal	N	FALSE
20070813	0220	Property Damage	S	FALSE
20070813	0115	Visible Injury	N	FALSE
20070812	2045	Property Damage	N	FALSE
20070812	1720	Complaint of Pain	N	FALSE
20070812	1655	Property Damage	N	FALSE
20070812	1645	Visible Injury	S	FALSE
20070812	1500	Property Damage	S	TRUE
20070812	0320	Property Damage	N	FALSE
20070812	0100	Complaint of Pain	S	FALSE
20070811	1849	Property Damage	N	FALSE
20070811	1635	Visible Injury	S	FALSE
20070811	1220	Property Damage	N	FALSE
20070811	0845	Property Damage	S	TRUE
20070810	1550	Property Damage	S	TRUE
20070810	1430	Property Damage	N	FALSE
20070810	1345	Property Damage	S	FALSE
20070810	1305	Property Damage	N	FALSE
20070810	1030	Property Damage	S	TRUE
20070810	0800	Property Damage	S	FALSE
20070810	0720	Complaint of Pain	N	FALSE
20070810	0530	Visible Injury	N	TRUE
20070809	2330	Property Damage	S	FALSE
20070809	1815	Property Damage	S	FALSE
20070809	1740	Property Damage	S	FALSE
20070809	1735	Property Damage	N	TRUE
20070809	1640	Property Damage	S	FALSE
20070809	1015	Complaint of Pain	N	FALSE
20070809	0810	Property Damage	S	TRUE
20070809	0725	Property Damage	S	FALSE
20070808	1735	Property Damage	N	FALSE
20070808	1615	Property Damage	N	FALSE
20070808	1310	Complaint of Pain	S	TRUE
20070808	1150	Property Damage	S	TRUE
20070807	2145	Complaint of Pain	N	FALSE
20070807	2125	Property Damage	N	FALSE
20070807	1830	Property Damage	S	TRUE
20070807	1745	Property Damage	S	FALSE
20070807	1630	Property Damage	N	FALSE
20070807	1555	Property Damage	S	FALSE
20070807	1515	Property Damage	N	TRUE
20070807	1402	Property Damage	N	TRUE
20070807	1400	Property Damage	N	TRUE
20070807	1230	Complaint of Pain	N	TRUE
20070807	0930	Property Damage	S	TRUE
20070807	0730	Complaint of Pain	S	FALSE
20070806	1650	Property Damage	S	FALSE
20070805	2320	Property Damage	N	FALSE
20070805	2200	Property Damage	S	FALSE
20070805	0715	Visible Injury	S	FALSE
20070804	2030	Visible Injury	N	FALSE
20070804	0945	Visible Injury	S	FALSE
20070804	0750	Complaint of Pain	S	FALSE
20070803	2130	Visible Injury	S	FALSE
20070803	1555	Complaint of Pain	S	FALSE
20070803	1415	Property Damage	N	TRUE
20070803	0808	Property Damage	S	TRUE
20070803	0600	Property Damage	N	TRUE
20070802	1815	Complaint of Pain	N	FALSE
20070802	1600	Visible Injury	N	FALSE
20070802	1200	Property Damage	S	TRUE
20070802	1159	Visible Injury	N	TRUE
20070802	0940	Property Damage	N	FALSE
20070802	0700	Complaint of Pain	S	FALSE
20070801	2345	Property Damage	S	FALSE
20070801	1805	Property Damage	N	FALSE
20070801	1730	Property Damage	S	FALSE
20070801	1550	Property Damage	S	FALSE
20070801	0045	Property Damage	S	TRUE
20070731	1810	Property Damage	S	FALSE
20070731	1520	Property Damage	N	FALSE
20070731	0521	Complaint of Pain	S	FALSE
20070731	0520	Property Damage	S	FALSE
20070730	2140	Property Damage	N	FALSE
20070730	1835	Property Damage	N	FALSE
20070730	1420	Complaint of Pain	N	FALSE
20070730	1041	Property Damage	N	FALSE
20070730	0943	Complaint of Pain	S	FALSE
20070730	0827	Visible Injury	S	FALSE
20070730	0330	Property Damage	S	FALSE
20070730	0100	Property Damage	N	FALSE
20070729	1527	Property Damage	S	FALSE
20070729	0825	Visible Injury	S	FALSE
20070729	0335	Severe Injury	S	FALSE
20070728	1850	Complaint of Pain	N	TRUE
20070728	1000	Property Damage	N	TRUE
20070728	0850	Property Damage	N	FALSE
20070727	1710	Property Damage	N	FALSE
20070727	1635	Severe Injury	S	FALSE
20070727	1200	Complaint of Pain	S	FALSE
20070727	1040	Visible Injury	S	FALSE
20070727	0948	Property Damage	N	FALSE
20070726	1820	Property Damage	S	FALSE
20070726	1805	Complaint of Pain	S	FALSE
20070726	1600	Property Damage	S	FALSE
20070726	1518	Complaint of Pain	N	FALSE
20070726	1446	Visible Injury	N	FALSE
20070726	1420	Property Damage	S	TRUE
20070726	1220	Property Damage	S	FALSE
20070726	1159	Property Damage	N	FALSE
20070726	0850	Property Damage	N	FALSE
20070726	0830	Property Damage	S	FALSE
20070726	0750	Property Damage	S	TRUE
20070725	2245	Property Damage	S	FALSE
20070725	1600	Complaint of Pain	S	FALSE
20070725	1420	Property Damage	S	FALSE
20070725	1150	Complaint of Pain	N	TRUE
20070725	0945	Property Damage	S	TRUE
20070725	0810	Property Damage	S	FALSE
20070725	0810	Property Damage	S	FALSE
20070725	0700	Property Damage	N	TRUE
20070725	0330	Property Damage	S	FALSE
20070724	2010	Property Damage	N	FALSE
20070724	1720	Property Damage	N	FALSE
20070724	1315	Property Damage	S	TRUE
20070724	1255	Visible Injury	S	TRUE
20070724	0520	Property Damage	S	FALSE
20070723	1940	Complaint of Pain	S	FALSE
20070723	1650	Complaint of Pain	S	FALSE
20070723	1507	Property Damage	S	FALSE
20070723	1250	Property Damage	S	TRUE
20070723	0805	Complaint of Pain	S	FALSE
20070723	0500	Property Damage	S	FALSE
20070722	2335	Visible Injury	S	FALSE
20070722	2335	Property Damage	N	FALSE
20070722	1630	Property Damage	N	FALSE
20070722	1538	Property Damage	N	FALSE
20070721	1205	Property Damage	S	TRUE
20070721	1150	Property Damage	S	FALSE
20070721	1055	Property Damage	S	FALSE
20070721	0850	Property Damage	N	TRUE
20070720	1850	Property Damage	N	FALSE
20070720	1445	Property Damage	N	FALSE
20070720	1230	Complaint of Pain	S	FALSE
20070720	1115	Property Damage	N	TRUE
20070720	0800	Property Damage	N	FALSE
20070720	0515	Property Damage	S	TRUE
20070719	1444	Property Damage	S	TRUE
20070719	1155	Property Damage	N	TRUE
20070719	0935	Property Damage	S	FALSE
20070718	1950	Property Damage	S	TRUE
20070718	1840	Property Damage	N	FALSE
20070718	1805	Property Damage	N	FALSE
20070718	1725	Property Damage	N	TRUE
20070718	1650	Complaint of Pain	N	FALSE
20070718	1645	Property Damage	N	FALSE
20070718	1350	Property Damage	S	TRUE
20070718	0725	Property Damage	S	FALSE
20070718	0638	Complaint of Pain	S	FALSE
20070718	0605	Visible Injury	N	TRUE
20070718	0245	Property Damage	N	TRUE
20070717	2345	Complaint of Pain	S	FALSE
20070717	1630	Complaint of Pain	S	FALSE
20070717	1540	Property Damage	S	FALSE
20070717	1337	Property Damage	N	TRUE
20070717	0155	Complaint of Pain	N	FALSE
20070716	1500	Property Damage	S	FALSE
20070716	1435	Property Damage	S	FALSE
20070716	1430	Property Damage	S	TRUE
20070716	1410	Property Damage	N	TRUE
20070716	0958	Property Damage	N	TRUE
20070716	0110	Visible Injury	S	FALSE
20070715	2130	Property Damage	S	FALSE
20070715	1720	Property Damage	S	FALSE
20070715	1515	Complaint of Pain	S	FALSE
20070715	1420	Property Damage	N	FALSE
20070715	1030	Property Damage	N	FALSE
20070714	2025	Property Damage	N	FALSE
20070713	1820	Property Damage	S	FALSE
20070713	1650	Complaint of Pain	N	FALSE
20070713	1500	Property Damage	S	FALSE
20070713	1455	Property Damage	S	FALSE
20070713	1240	Property Damage	N	TRUE
20070713	1130	Property Damage	N	TRUE
20070713	1000	Property Damage	S	TRUE
20070713	0930	Property Damage	S	TRUE
20070713	0735	Property Damage	S	FALSE
20070713	0630	Property Damage	N	TRUE
20070712	2215	Visible Injury	S	FALSE
20070712	1340	Property Damage	S	TRUE
20070712	1330	Complaint of Pain	S	FALSE
20070711	1610	Property Damage	S	FALSE
20070711	1530	Property Damage	S	FALSE
20070711	0800	Property Damage	N	TRUE
20070711	0600	Property Damage	N	FALSE
20070710	1830	Property Damage	S	FALSE
20070710	1815	Property Damage	S	FALSE
20070710	0802	Property Damage	S	FALSE
20070710	0750	Property Damage	N	FALSE
20070710	0341	Complaint of Pain	N	FALSE
20070709	1930	Property Damage	S	FALSE
20070709	1630	Property Damage	S	FALSE
20070709	1615	Property Damage	N	FALSE
20070709	1415	Visible Injury	S	FALSE
20070709	1215	Property Damage	N	TRUE
20070709	0950	Property Damage	N	TRUE
20070709	0945	Complaint of Pain	N	TRUE
20070709	0555	Property Damage	S	TRUE
20070708	2340	Property Damage	S	FALSE
20070708	1510	Property Damage	N	FALSE
20070708	1304	Property Damage	S	FALSE
20070708	1000	Property Damage	N	FALSE
20070708	0430	Property Damage	S	FALSE
20070707	1740	Complaint of Pain	N	FALSE
20070707	1025	Complaint of Pain	S	FALSE
20070707	0037	Complaint of Pain	N	FALSE
20070706	1935	Complaint of Pain	S	FALSE
20070706	1730	Property Damage	N	FALSE
20070706	1435	Property Damage	S	FALSE
20070706	1330	Property Damage	S	FALSE
20070706	1311	Property Damage	N	TRUE
20070706	1240	Property Damage	S	FALSE
20070706	0915	Property Damage	S	TRUE
20070706	0830	Property Damage	S	FALSE
20070706	0825	Property Damage	S	TRUE
20070705	2015	Property Damage	S	FALSE
20070705	1915	Property Damage	S	FALSE
20070705	1710	Property Damage	N	FALSE
20070705	1130	Complaint of Pain	N	FALSE
20070705	0900	Complaint of Pain	N	TRUE
20070704	2205	Property Damage	S	TRUE
20070704	1521	Complaint of Pain	N	FALSE
20070704	1520	Property Damage	N	FALSE
20070704	1325	Visible Injury	N	FALSE
20070704	0430	Property Damage	S	FALSE
20070704	0245	Property Damage	N	FALSE
20070703	2045	Property Damage	S	FALSE
20070703	1930	Property Damage	N	FALSE
20070703	1800	Property Damage	N	FALSE
20070703	1414	Property Damage	N	FALSE
20070703	1345	Property Damage	S	FALSE
20070703	1345	Property Damage	S	TRUE
20070703	1145	Property Damage	N	TRUE
20070703	0720	Complaint of Pain	S	FALSE
20070703	0225	Visible Injury	S	FALSE
20070702	2025	Complaint of Pain	S	FALSE
20070702	1830	Property Damage	N	FALSE
20070702	1620	Property Damage	N	FALSE
20070702	1613	Property Damage	N	TRUE
20070702	1150	Visible Injury	N	FALSE
20070702	0640	Complaint of Pain	S	FALSE
20070701	1818	Complaint of Pain	S	FALSE
20070701	0220	Visible Injury	N	FALSE
20070630	2150	Visible Injury	S	FALSE
20070630	1510	Severe Injury	S	FALSE
20070630	0235	Visible Injury	N	FALSE
20070629	2321	Property Damage	S	FALSE
20070629	2318	Property Damage	S	FALSE
20070629	1800	Visible Injury	S	FALSE
20070629	1510	Property Damage	S	FALSE
20070629	1415	Property Damage	S	TRUE
20070629	1350	Property Damage	N	TRUE
20070629	1255	Property Damage	S	FALSE
20070629	0830	Property Damage	S	FALSE
20070629	0800	Complaint of Pain	S	FALSE
20070629	0745	Property Damage	S	FALSE
20070629	0650	Property Damage	N	FALSE
20070629	0100	Property Damage	S	FALSE
20070628	0940	Property Damage	N	FALSE
20070627	2010	Property Damage	S	FALSE
20070627	1720	Property Damage	S	TRUE
20070627	1603	Property Damage	S	FALSE
20070627	1600	Property Damage	N	FALSE
20070627	1225	Complaint of Pain	S	FALSE
20070627	1110	Property Damage	N	TRUE
20070627	1040	Complaint of Pain	N	TRUE
20070627	0610	Visible Injury	N	FALSE
20070626	2020	Property Damage	S	FALSE
20070626	1855	Property Damage	S	FALSE
20070626	1840	Property Damage	N	FALSE
20070626	1520	Property Damage	S	TRUE
20070626	1445	Property Damage	N	FALSE
20070626	0655	Visible Injury	N	FALSE
20070625	1609	Property Damage	S	FALSE
20070625	1030	Visible Injury	S	TRUE
20070625	1012	Fatal	S	FALSE
20070625	0956	Complaint of Pain	S	TRUE
20070625	0910	Property Damage	S	FALSE
20070625	0830	Property Damage	S	TRUE
20070625	0800	Complaint of Pain	N	FALSE
20070625	0750	Property Damage	N	FALSE
20070625	0720	Property Damage	N	FALSE
20070625	0505	Property Damage	N	FALSE
20070624	0600	Property Damage	S	FALSE
20070624	0350	Visible Injury	S	FALSE
20070623	0755	Property Damage	S	FALSE
20070623	0005	Complaint of Pain	S	FALSE
20070622	1505	Property Damage	S	FALSE
20070622	0040	Property Damage	N	FALSE
20070621	2145	Property Damage	S	FALSE
20070621	1810	Property Damage	N	FALSE
20070621	1715	Property Damage	S	FALSE
20070621	1530	Property Damage	N	TRUE
20070621	1445	Property Damage	S	FALSE
20070621	1400	Property Damage	N	FALSE
20070621	0800	Property Damage	N	FALSE
20070621	0640	Complaint of Pain	S	FALSE
20070620	1810	Property Damage	N	FALSE
20070620	1750	Property Damage	N	TRUE
20070620	1725	Property Damage	N	FALSE
20070620	1645	Property Damage	S	FALSE
20070620	0915	Property Damage	S	FALSE
20070620	0837	Property Damage	N	FALSE
20070619	1825	Property Damage	S	TRUE
20070619	0850	Property Damage	N	TRUE
20070619	0710	Property Damage	N	TRUE
20070618	1816	Property Damage	N	FALSE
20070618	1330	Complaint of Pain	S	FALSE
20070618	1005	Property Damage	N	FALSE
20070618	0745	Property Damage	S	FALSE
20070618	0640	Complaint of Pain	N	FALSE
20070617	2330	Complaint of Pain	S	FALSE
20070617	2150	Property Damage	S	FALSE
20070617	2025	Property Damage	S	FALSE
20070617	1805	Property Damage	N	FALSE
20070617	1355	Visible Injury	S	FALSE
20070617	0553	Complaint of Pain	S	FALSE
20070616	2210	Property Damage	N	FALSE
20070616	1945	Visible Injury	S	FALSE
20070616	1940	Property Damage	N	FALSE
20070616	1540	Property Damage	S	TRUE
20070616	1500	Property Damage	N	FALSE
20070616	1250	Property Damage	N	FALSE
20070615	2357	Property Damage	S	TRUE
20070615	2300	Property Damage	N	FALSE
20070615	2235	Property Damage	N	FALSE
20070615	2035	Property Damage	S	TRUE
20070615	1825	Property Damage	S	FALSE
20070615	1450	Complaint of Pain	N	TRUE
20070615	1115	Visible Injury	S	FALSE
20070615	0845	Complaint of Pain	N	FALSE
20070615	0530	Property Damage	N	FALSE
20070615	0240	Severe Injury	S	FALSE
20070614	2307	Fatal	N	FALSE
20070614	1640	Complaint of Pain	S	FALSE
20070614	1510	Property Damage	S	FALSE
20070614	1445	Property Damage	S	FALSE
20070614	0930	Property Damage	N	FALSE
20070614	0330	Visible Injury	S	FALSE
20070613	1201	Property Damage	S	TRUE
20070613	1000	Property Damage	S	TRUE
20070613	0740	Property Damage	N	FALSE
20070613	0730	Property Damage	S	FALSE
20070613	0018	Complaint of Pain	N	FALSE
20070612	2347	Property Damage	N	FALSE
20070612	1700	Property Damage	N	FALSE
20070612	1310	Property Damage	N	FALSE
20070612	1215	Property Damage	S	TRUE
20070612	1105	Property Damage	S	TRUE
20070612	1010	Property Damage	S	TRUE
20070612	0815	Property Damage	N	FALSE
20070612	0815	Property Damage	S	FALSE
20070612	0350	Property Damage	N	FALSE
20070611	2005	Property Damage	N	TRUE
20070611	1835	Property Damage	N	FALSE
20070611	1440	Complaint of Pain	S	TRUE
20070611	1430	Complaint of Pain	S	TRUE
20070611	1415	Complaint of Pain	S	FALSE
20070611	1000	Property Damage	S	TRUE
20070610	1355	Property Damage	N	TRUE
20070610	0200	Property Damage	N	FALSE
20070609	2350	Property Damage	S	FALSE
20070609	2330	Property Damage	N	FALSE
20070609	2310	Property Damage	S	FALSE
20070609	1445	Complaint of Pain	S	FALSE
20070609	1220	Property Damage	N	FALSE
20070609	0925	Visible Injury	N	FALSE
20070609	0300	Visible Injury	N	FALSE
20070608	1715	Property Damage	N	FALSE
20070608	1710	Property Damage	S	FALSE
20070608	1015	Complaint of Pain	S	FALSE
20070608	0925	Property Damage	S	FALSE
20070607	1720	Property Damage	S	FALSE
20070607	1710	Property Damage	S	FALSE
20070607	1155	Complaint of Pain	N	TRUE
20070607	1115	Complaint of Pain	S	FALSE
20070607	0820	Property Damage	S	FALSE
20070607	0605	Complaint of Pain	S	FALSE
20070607	0005	Property Damage	S	FALSE
20070606	2135	Property Damage	S	FALSE
20070606	2123	Property Damage	N	FALSE
20070606	1700	Property Damage	N	FALSE
20070606	1030	Property Damage	N	FALSE
20070606	0840	Property Damage	N	FALSE
20070606	0720	Complaint of Pain	S	FALSE
20070606	0140	Property Damage	S	FALSE
20070605	2230	Complaint of Pain	N	FALSE
20070605	1600	Property Damage	N	FALSE
20070605	1220	Property Damage	N	FALSE
20070605	0355	Complaint of Pain	S	FALSE
20070605	0350	Property Damage	S	FALSE
20070604	1715	Property Damage	S	TRUE
20070604	1505	Property Damage	S	TRUE
20070604	1303	Visible Injury	S	TRUE
20070604	1050	Property Damage	N	FALSE
20070604	0905	Property Damage	S	TRUE
20070604	0725	Property Damage	S	TRUE
20070603	1745	Property Damage	N	FALSE
20070603	1610	Property Damage	S	FALSE
20070603	0400	Complaint of Pain	S	FALSE
20070603	0045	Property Damage	S	FALSE
20070602	1355	Complaint of Pain	N	FALSE
20070602	1115	Property Damage	N	FALSE
20070601	1720	Complaint of Pain	S	FALSE
20070601	1620	Complaint of Pain	S	FALSE
20070601	1545	Property Damage	N	FALSE
20070601	1315	Property Damage	N	FALSE
20070601	0800	Visible Injury	N	TRUE
20070601	0720	Complaint of Pain	N	FALSE
20070531	2255	Visible Injury	S	FALSE
20070531	1610	Property Damage	S	TRUE
20070531	1520	Complaint of Pain	S	FALSE
20070531	1120	Property Damage	N	FALSE
20070531	1105	Property Damage	N	FALSE
20070530	1830	Complaint of Pain	S	FALSE
20070530	1255	Property Damage	S	FALSE
20070530	1015	Complaint of Pain	N	TRUE
20070529	1632	Complaint of Pain	N	FALSE
20070529	1630	Property Damage	N	FALSE
20070529	0745	Complaint of Pain	S	FALSE
20070528	1930	Property Damage	S	FALSE
20070528	1330	Property Damage	S	FALSE
20070528	0540	Property Damage	N	FALSE
20070528	0520	Property Damage	S	FALSE
20070528	0510	Visible Injury	S	FALSE
20070528	0050	Property Damage	S	FALSE
20070527	2330	Property Damage	N	FALSE
